# delz, RspecovRlambda, pmem
-0.00191046 0.528512 0.111102
0.000161633 0.492364 0.714533
-0.00081332 0.688629 0.864737
0.00578973 0.653084 0.196052
0.00593796 0.645395 0
0.00555553 0.210242 0.905109
0.00795817 0.706025 0.496679
0 0 1
0.00596601 0.436747 0.791657
-4.81904e-05 0.872528 0.54051
0.00897618 0.790555 0.848606
0.0206706 1.00914 0.0516247
-0.0320618 0.848426 0.545443
-0.0319849 0.76504 0.332736
0.0415436 0.594886 0.394915
0.041328 0.657174 0.593474
0.00161562 0.473189 0.218746
0.00482612 0.314513 0.966458
0 0 1
0.000994638 0.00599501 0.787602
0.00522973 0.0369524 0.957364
0.00382096 0.306023 0.861057
0.00237408 0.658303 0.919114
0.000155546 0.546859 0.915195
-0.000652142 1.08542 0.0684275
0.00237418 0.474336 0.92013
-0.00175238 0.697071 0.599251
-0.0023006 0.598906 0.185724
0.00243451 0.512923 0.917707
-0.000838213 0.797783 0.618796
0.00209521 0.809818 0.88717
0.00114277 0.741166 0.845928
0.0322746 0.937773 0.633734
8.41171e-06 0.704637 0.864096
-0.00193263 0.573285 0.891992
-0.00303816 0.588499 0.848306
-0.00174303 0.292537 0.815752
0.00271577 0.285639 0.907329
-0.00136517 0.269667 0
0 0 1
0.00102916 0.15442 0.982988
-0.00160326 0.350179 0.0284471
-0.00125646 0.456204 0.174227
-0.0207768 0.390753 0.189468
-0.00250539 0.226748 0.816421
0.000266202 0.545799 0.907143
-0.00780467 0.95655 0.40258
0.0306351 0.465201 0.495743
0.0527094 1.00711 0.0221962
0 0 1
0.00151259 0.695144 0.233526
0.00229371 1.10618 0.0855548
-2.03922e-05 0.8757 0.802007
0.0012885 0.469338 0.923227
0.000510767 0.950437 0.564167
-0.000631288 0.71319 0.0257863
-0.000518791 0.493735 0.929457
-0.0011818 0.287732 0.980738
0 0 1
0.00318628 0.213846 0.971143
0.00314241 0.0484375 0.954036
0.000123896 0.358557 0.922745
-0.00185109 0.666567 0.809375
0.000439636 0.693795 0.827501
-0.00184451 0.783551 0.53515
0.000986584 0.197375 0.961495
-0.00271399 0.128417 0.962479
0 0 1
-0.00121537 0.0156734 0.831415
0.00294736 0.0725673 0.968022
0.000138901 0.199277 0.960909
-2.13906e-05 0.472125 0.897456
0.000223257 0.210119 0.980379
0.000870213 0.546283 0.868275
-0.0162442 0.661684 0.820311
0 0 1
-0.00140581 0.220711 0.957884
-0.000813857 0.243594 0.945167
0.000354789 0.378804 0.901973
-0.000961915 0.207238 0.977189
0.051738 0.835022 0.0723253
-0.000934988 0.624702 0.484339
0.0515353 0.43248 0.318726
-0.00186735 0.591023 0.0167511
0.000729464 0.820982 0.647013
-0.0313568 0.965882 0.383865
-0.000817716 0.164513 0.971595
0.000625581 0.197193 0.958862
0.00028152 0.0862899 0.961264
-0.000997737 0.197714 0.974164
0 0 1
-0.00292744 0.228101 0.979297
0.0515726 0.940593 0.529498
0.00137772 0.613268 0.848529
0.0814263 0.837366 0.0187199
-0.00125194 0.880574 0.21476
-0.0482136 0.225425 0.95981
0 0 1
-0.000157952 0.117845 0.976106
0.00180979 0.893503 0.795184
0.02294 1.10087 0.159635
1.50651e-05 1.2118 0.0400092
-0.000292167 0.507839 0.851471
0.00122838 0.544592 0.494934
0.00101102 0.25832 0.900337
-0.000415452 0.225804 0.967612
-0.00115259 0.453921 0.809983
-7.19503e-05 0.671378 0.814634
0.00230777 0.104997 0.976957
0 0 1
0.000980489 0.0120235 0.979336
0.00868767 0.64255 0.876927
0.00807995 0.838679 0.637471
0.0183824 0.951855 0.271643
-6.47977e-05 1.02153 0.109956
0.00820506 0.943494 0.372881
0.00232156 0.939501 0.406769
0.00090538 0.440985 0.91273
-0.000372596 1.08255 0.0195913
0.000519246 0.834061 0.767953
-8.97795e-06 0 1
0.000169866 0.156107 0.93859
0.0014028 0.749746 0.620817
0.000366725 0.375238 0.9177
0.00113175 0.246622 0.956449
0.0480846 0.53708 0.858547
0.0490012 0.759332 0.0376403
0.0487778 0.943445 0.0408075
0.0484877 0.798153 0.194623
0.0203729 0.45962 0.881724
0.000381283 0.833673 0.0422943
-0.000836723 0.221266 0.964281
-0.000516102 0.431254 0.913156
0.0204469 0.38863 0.907768
-0.000737995 0.774501 0.69743
0 0 1
2.89604e-05 0.0212526 0.983697
-0.00252789 0.0859371 0.548688
0.0443887 0.1803 0.487721
0.0441182 0.360223 0.187837
-0.00158897 0.421029 0.910856
-0.00138586 0.104499 0.69747
0.0438043 0.672083 0.234987
0.0425999 0.796259 0.0276285
-0.0020975 0.372486 0.94323
0 0 1
-0.000191659 0.963271 0.707952
0.00264167 0.561525 0.783195
-0.000533827 0.516603 0.863763
0.0619888 0.79593 0.0119929
0.000416659 0.874847 0.125674
-0.0231804 0.955148 0.0768475
0.0035052 0.0912739 0.978212
0.00213552 0.198602 0.969106
0.0026813 0.430449 0.913106
0.00248195 1.00799 0.0912506
0.00391362 0.35774 0.443723
0.00255162 0.521577 0.885211
0.0277599 0.980256 0.0875168
0.0926511 0.881085 0.0648535
0 0 1
6.66082e-06 0.12489 0.973191
0.00254367 0.827861 0.738875
0.00213885 0.712051 0.837026
0.00270299 0.620162 0.855519
0.00061921 0.175571 0.310061
0 0 1
0.000893325 0.135699 0.960367
0.0551596 0.742828 0.202851
0.0801637 0.54837 0.178265
0.0792796 0.546986 0.109311
0.0393232 0.57601 0.663755
0.0030589 0.455521 0.0797257
0.0521675 0.731105 0.565896
0.00124843 0.750405 0.604262
-5.95674e-05 0.13187 0.97683
-0.00178922 0.0674672 0.983813
0 0 1
0.0528928 0.123079 0.968692
-0.000667043 0.319143 0.881028
0.00138761 0.400946 0.448183
0.0173573 0.662465 0.794686
0.0168703 0.534706 0.859328
0.0136593 0.297916 0.935235
0.000102073 0.253643 0.232466
0.00214349 0.170655 0.918065
0.0420284 0.573902 0.768068
-0.00101393 0.183206 0.977722
0 0 1
-0.00028915 0.181514 0.954254
-0.00212903 0.214537 0.950653
0.000557706 0.211644 0.951636
-0.00147662 0.881511 0.844714
0.0034963 0.545581 0.345459
-0.00152906 0.112474 0.437907
0.00118494 0.364687 0.440379
0.0054568 0.495297 0.882649
0.00265403 0.509886 0.810596
-0.0221335 0.497683 0.860401
0.00231059 0.659196 0.859271
0.0014779 0.74965 0.720835
0 0 1
0.00395494 1.0456 0.0925644
0.00256648 0.453368 0.426309
0.000738785 0.864166 0.528041
-0.00812987 0.644136 0.84204
0.00344818 0.56574 0.874016
0.0746524 0.867435 0.153365
-0.00643768 0.942975 0.541907
0.000724472 0.31303 0.951171
0.00285296 0.596581 0.111028
0.00951479 0.465108 0.796017
0.00113641 0.155835 0.965659
0.000999138 0.377436 0.500541
0 0 1
0.000776373 0.822604 0.850157
0.0524286 0.447908 0.0672073
0.0122031 0.645174 0.0551142
0.0539174 0.583079 0.624762
0.000699103 0.349315 0.92829
9.4004e-05 0.130521 0.910858
0 0 1
0.0121466 0.528232 0.694098
-0.00445709 0.351542 0.904014
0.0124784 0.632778 0.890841
0.000265099 0.80914 0.481258
0.0128573 0.685585 0.89465
-0.00125343 0.701052 0.878296
0.010151 0.930528 0.0306363
-0.00135063 0.366399 0.909273
0.000343256 0.844153 0.314195
-0.00054957 0.821336 0.36141
-0.000126466 0.750724 0.717529
-0.000151195 0.217181 0
-0.0019289 0.340083 0.910486
-0.000575744 0.256162 0.940384
-0.00366532 0.0947032 0.962082
-0.000532866 0.132107 0.96893
0 0 1
0 0 1
0.00226088 0.123991 0.942998
0.000379026 0.252624 0.96041
-0.0016339 0.250409 0.963218
0.00109567 1.0342 0.469536
-0.0363364 0.650945 0.817584
-0.0640191 0.607259 0.320652
-0.0027538 0.131723 0.962849
-0.0631154 0.477185 0.0541739
0.0690147 0.791613 0.0755333
-0.00117443 0.694994 0.849056
-0.00204221 0.544857 0.912492
-0.00162094 0.196403 0.927506
-0.000904426 0.901986 0.703483
0.00211181 0.899099 0.649125
-0.00313463 0.410309 0.725693
0.0003125 0.939662 0.540428
-0.000222884 0.534388 0.895834
0.00147229 0.143416 0.980688
-0.000855587 0.287144 0.962854
0.00805647 0.831727 0.699242
-0.00239176 0.892242 0.717091
0.00771011 0.478564 0.89408
0 0 1
-0.00278874 0.261097 0.705324
-0.00120471 0.598646 0.0918647
-0.00747095 0.446172 0.89992
-0.00859644 0.956744 0.700788
-0.00376961 1.11812 0.150832
-0.00483091 0.251225 0.850669
0.0165734 0.480441 0.894836
-0.00411136 0.592703 0.89961
-0.000606447 0.383835 0.90583
-0.00103822 0.616693 0.0775147
0 0 1
0.00026343 0.133945 0.951655
-0.00146002 0.266317 0.949181
-0.0365407 0.776612 0.650668
-0.0362488 0.787573 0.751507
-0.000495806 0.539372 0.888465
-0.00936688 0.854614 0.557776
0.00060337 0.917242 0.310747
-0.000659883 0.410097 0.887944
0.000139602 0.208042 0.953376
0.0296922 0.617753 0.706089
-1.6287e-05 0 1
0.000862926 0.0449254 0.968383
-2.35438e-06 0.289039 0.906664
-0.00137264 0.496115 0.336464
0.0161138 0.567202 0.779869
-0.0367345 0.419285 0.0523386
0.000741512 0.781092 0.0765648
0.000596076 0.24058 0.951775
-0.000691287 0.346205 0.939605
0.00151805 0.180161 0.969918
0 0 1
0.000228681 0.883185 0.0716037
0.000943795 0.938157 0.296916
-7.95573e-05 0.675758 0.835751
-0.00053589 0.331456 0.936474
-0.00223651 0.706154 0.545993
-0.00333063 0.452585 0.942859
-0.000182018 0.240297 0.955613
0 0 1
-0.000393897 0.329607 0.945423
0.00074821 0.627358 0.880236
-0.00178114 0.633187 0.61944
0.00112636 0.516303 0.874652
-0.0331393 0.892193 0.598945
3.06964e-05 0.248353 0.976613
0.00129512 0.906721 0.215463
-0.0333205 0.757866 0.141167
-0.0352055 0.779563 0.0989615
0.00128511 0.713988 0.315094
0.00125152 0.026002 0.95887
0 0 1
0.0267147 0.427959 0.951464
-0.000381209 0.974062 0.277608
-0.00217447 0.634386 0.0766184
-0.00262688 1.23467 0
-0.028739 1.1065 0.0203246
-0.000600256 0.17324 0.913198
-0.00160767 0.346252 0.932141
0 0 1
-0.00342034 0.871007 0.776997
-0.00334267 0.778801 0.78568
-0.00202751 0.564663 0.883619
0.00147823 0.363732 0.950256
0.000710808 0.286383 0.943398
-0.0279067 0.989395 0.0330224
0.00154171 0.773528 0.777643
-0.0249937 0.808842 0.059583
-0.0250436 0.636817 0.574458
0.00310514 0.96643 0.0787336
0.0032384 0.615258 0.459869
0.00242584 0.151597 0.977763
0.0623906 0.374562 0.782523
0 0 1
-0.000129171 0.387437 0.918032
0.01259 0.966573 0.0907086
-0.00165108 0.431885 0.827895
-0.00134372 0.502319 0.808455
-0.00129417 0.178371 0.968825
0.000709951 0.157815 0.966068
0 0 1
0.0379771 0.241178 0.945103
-0.000180162 0.626059 0.836042
0.0638138 0.982078 0.0689292
0.000786096 0.336154 0.292864
-0.0134415 0.475134 0.510054
0.000721812 0.0769776 0.949554
0 0 1
0.000562057 0.0130054 0.917603
-0.00111057 0.737875 0.778357
0.00174196 0.273231 0.789664
0.00260899 0.293982 0.957345
0.000837214 0.223652 0.810823
0.00226774 0.154155 0.960781
0 0 1
0.00230465 0.976905 0.666961
0.00314706 0.843663 0.786327
-0.00023964 0.907324 0.813152
9.01967e-05 1.05806 0.329602
-0.00111406 0.854936 0.75077
0.00939607 0.877821 0.283916
0.00122774 0.687876 0.884806
0.00221216 0.54554 0.887322
-0.00906122 0.827429 0.877454
0.00899103 0.21149 0.898841
0 0 1
0.000778243 0.352165 0.0855066
0.00142343 0.136342 0.932883
0.0331864 0.843273 0.0566749
0.00956972 0.307174 0.92731
0.000972785 0.333503 0.946421
0.00109498 0.401172 0.930475
0.00123827 0.122492 0.967683
0 0 1
0.104992 0.0901977 0.209757
-0.000775695 0.125327 0.96982
3.77223e-05 0.209633 0.859086
-0.00393976 0.479704 0.709522
0.00202497 0.359427 0.935382
0 0 1
0.000352219 0.413027 0.921866
0.000270762 0.396438 0.939671
0.0285891 0.670804 0.44637
0.0190126 0.900947 0.752336
-0.0380139 1.04189 0.147166
0.0114304 1.13018 0.0307856
0.00498367 1.03968 0.0588803
0.00883523 1.11803 0.0160982
0.0187812 0.925449 0.4476
0.0187352 0.778351 0.417324
0.000687942 0.672467 0.865352
0.00176083 0.82426 0.770531
0.00305061 0.0289688 0.968826
0.019104 0.312285 0.933688
0.000468783 0.448272 0.830381
0.0215319 0.151408 0.978259
0.0016256 0.593049 0.682841
0 0 1
-0.002087 0.632055 0.66408
0.0293515 0.562706 0.460015
0.0161895 0.492078 0.0222726
0.0217659 0.525856 0.677888
0.0287656 0.769924 0.726189
0.00139437 0.370723 0.927263
-0.00125852 1.03036 0.063405
0.0492558 0.360817 0.624347
0.0405295 0.647577 0.726212
0.0504837 0.948257 0.234211
0.00230525 0.251563 0.94987
-0.00741886 0.0231614 0.941011
0 0 1
0.00134503 0.222086 0.365834
-9.47639e-05 0.123226 0.98059
-0.00104971 0.776094 0.299496
-0.0389108 0.677777 0.147467
0.0492527 0.386207 0
0.0186123 0.630764 0.768499
-0.00121664 0.583752 0.885536
0.000785187 0.129645 0.980685
0 0 1
-0.00218744 0.166606 0.962459
-0.000438407 0.690319 0.85848
0.000900529 0.490291 0.913184
0.00109763 0.464199 0.92921
0.0439656 0.729343 0.0664647
0.0437345 0.856313 0.214749
0.00203976 0.204587 0.976496
0 0 1
0.0573585 0.336599 0.934329
-0.00134159 0.840925 0.398296
-0.0319945 0.498881 0.436286
-0.0651948 0.902301 0.0713805
-0.00696491 0.447938 0.115148
-9.96888e-06 0 1
0.0517475 0.615474 0.0309432
-0.00102007 0.490631 0.917818
-0.0451268 0.832311 0.121854
-0.0010914 0.732844 0.413699
-0.0594583 0.606903 0.4007
0.0285467 0.756725 0.573913
-0.000646889 0.884382 0.74358
0.000202008 1.11444 0.0957426
0.0539504 0.521134 0.143043
0.00104732 0.313024 0.957499
0.000866853 0.239108 0.957876
0 0 1
0.00183661 0.723862 0.848859
0 0 1
0.00128159 0.161695 0.987634
-0.00289213 0.286969 0.93579
0.0018025 0.35465 0.341087
0.00134458 0.419936 0.371267
0.00391309 0.448555 0.9339
0.00296772 0.498425 0.843241
-0.00307631 0.178088 0.977158
-5.03808e-05 0.0211047 0.850275
0.00140585 0.895301 0.422538
0.00354877 0.552104 0.429155
0.000739641 0.687373 0.0320762
0.000121608 0.576645 0.28323
0.00219836 0.264031 0.846738
0 0 1
-0.00139581 0.192164 0.954171
0.00189931 0.428913 0.9183
0.000533693 0.772411 0.729916
0.00190669 0.687496 0.811088
0.000427313 0.428284 0.895078
-0.000500277 0.877171 0.574263
0.00115655 1.05021 0.030139
0.00229324 0.201673 0.968964
0.00485731 0.261777 0.927298
0.055136 0.561179 0.579945
-0.00183393 0.268152 0.93903
-0.000512518 0.73696 0.721358
-0.00101242 0.849955 0.0957653
0 0 1
-0.00144147 0.50577 0.823308
-0.00208038 0.748386 0.837399
-0.0130319 0.628817 0.79594
0.00124706 1.18149 0.0473132
0 0 1
0.000247218 0.274993 0.950776
-0.000869639 0.414629 0.460867
0.000261672 0.681993 0.910071
-0.0256291 0.353289 0.888081
-0.000133798 0.397751 0.902003
-0.0440538 0.16457 0.882786
-0.00084278 0.374749 0.93952
-0.021269 0.591033 0.234579
0.000810839 0.684485 0.737042
7.21812e-05 0.893227 0.813286
-0.00263011 1.15025 0.0565243
-0.0232446 0.985794 0.0255242
0.000207961 0.458167 0.870539
0.000782929 0.559898 0.812224
0.000853792 0.449459 0.869552
-0.000133812 0.601309 0.843548
0.000523329 1.00131 0.0399615
0.00100108 0.338928 0.942222
0.00221353 0.113854 0.975336
7.81864e-05 0.213622 0.780319
-0.000355773 0.0967355 0.975311
0.000257194 0.101348 0.97851
0 0 1
-0.000241853 0.578469 0.702218
-0.000494234 0.527153 0.879736
0.0221216 0.848642 0.117481
0.000191912 0.733891 0.858507
0.000100158 0.411002 0.919152
-0.00155802 0.55808 0.878496
0.000595406 0.40734 0.801479
-0.000260353 0.130189 0.978872
0.00122751 0.19295 0.970668
0.00137624 0.405313 0.457035
0.000328578 0.61627 0.173159
0.00216696 0.16817 0.96752
0.00181895 0.139703 0.943678
0 0 1
0.0841953 0.42832 0.0474026
0.000674285 0.844702 0.636963
0.0250604 0.746538 0.806329
0.0245952 0.935688 0.316797
-0.0290057 1.12685 0.0154916
7.76201e-05 0.635959 0.882278
0.00221332 0.197761 0.975608
0 0 1
-0.00193689 0.0824063 0.97632
-0.00405505 0.0886563 0.970892
0.0021892 0.670644 0.882526
0.0028066 0.681802 0.895193
0.0012788 0.374909 0.615007
0.00301485 0.238316 0.9125
0.00238701 0.21925 0.973183
0.064008 0.746955 0.801605
0 0 1
0.00249259 0.401362 0.932564
0.00167851 0.729523 0.717003
0.05694 0.50024 0.673579
0.00150367 0.299549 0.871394
0 0 1
0.00152185 0.0095927 0.806089
0.041773 0.456137 0
0.000889942 0.531861 0.865157
-0.000923127 0.175704 0.959641
0.0298905 1.09214 0.0140668
-0.00279263 0.273545 0.957348
0.0337558 0.468277 0
0 0 1
-0.00051038 0.420908 0.893342
0.000368163 1.05286 0.106212
-0.000667877 0.953593 0.0443798
0.00170746 0.265021 0.960487
-0.000727758 0.358819 0.884111
0.00263808 0.336058 0.945829
0.000865959 0.241854 0.964737
0.00153295 0.24115 0.755799
0.000902168 0.179142 0.866551
0 0 1
0.000828296 0.811075 0.0155777
0.0427224 0.894333 0.591072
0.000128224 0.334992 0.892866
0.00335968 0.287231 0.532662
4.52027e-05 0.320304 0.952514
0.00113284 0.775643 0.139028
0.0606729 0.823576 0.49312
-0.000636391 0.0779323 0.946471
0 0 1
0.0322348 0.113406 0.796295
0.00108208 0.987478 0.130259
0.0325204 0.707745 0.720901
-0.000353098 0.625545 0.915798
0 0 1
0.00030677 1.28589 0.0123857
-0.000928879 0.833057 0.480972
-0.00186758 0.872038 0.836767
-0.00133963 0.533636 0.868007
-0.000498369 0.815434 0.784144
0.0468938 0.57613 0.051685
3.77595e-05 0.762017 0.833716
0.000798017 0.764742 0.762579
-0.000845917 0.478583 0.672713
-0.000642687 0.753239 0.816217
0.00126875 0.101947 0.973708
0 0 1
-0.0010053 0.135079 0.80972
0.000682905 0.147425 0
-0.00475965 0.406836 0.53566
0.000425048 0.585457 0.89219
0.0015242 0.988278 0.338817
0.000764742 0.530292 0.905741
-0.000886217 0.376817 0.337568
-0.00291772 0.70481 0.288139
0 0 1
-0.00158431 1.15811 0.0158343
-0.00234996 0.500842 0.0582659
5.89564e-05 0.526043 0.847359
-0.000200979 1.10582 0.0725224
-0.0334305 0.977787 0.386845
-0.0337529 0.704292 0.239752
-0.0233414 0.996304 0.019203
-0.0243157 1.10848 0.213122
0.0266234 1.0391 0.372324
-0.0239065 0.776487 0.0451432
0.0156002 0.688882 0.837777
-0.0216596 0.452778 0.908809
-0.00158679 0.441977 0.752743
-0.000772618 0.215351 0.97859
-0.000979394 0.151092 0.966341
0.0186269 0.231799 0.930029
-0.000450484 0.115557 0.974254
-0.00712857 0.371196 0
0 0 1
0.0169925 1.09798 0.24599
0.0169101 1.17842 0.0488779
-0.026114 1.07693 0.250494
-0.0263985 1.16288 0.0429415
-0.022904 1.17156 0.0195932
-0.00062903 0.784691 0.83544
0.00390805 0.424002 0.901159
0.00134914 0.422682 0.917865
-0.00103743 0.874489 0.0125101
0 0 1
-0.000251703 0.95857 0.488175
0.0030496 0.637673 0.927131
0.00214485 0.442461 0.932427
0.000326358 0.0454272 0.970305
0 0 1
0.0178889 1.06136 0.0625265
-0.0371334 0.478894 0.858252
0.0115118 0.618664 0.584774
0.0106226 0.559738 0.932223
0.0110386 0.764268 0.534355
-0.000413157 0.28302 0.153328
0.00676237 0.246321 0.950051
0.0237395 0.78042 0.704547
0.00995439 1.01095 0.184065
-0.00119646 0.125183 0.963785
-0.000321314 0.276827 0.958236
0 0 1
0.000194423 0.91771 0.774045
0.00036262 0.959244 0.730169
-0.0439129 1.15077 0.0148393
0.0483953 0.421882 0.532993
0.00302492 0.542321 0.0600343
0.00431772 0.53985 0.786465
0.00243157 0.380414 0.240824
0.0492828 0.952505 0.284379
0.000836156 0.594647 0.77346
-0.00106274 1.01072 0.0877943
0 0 1
0.0486924 0.275502 0.948199
-0.000237823 0.42277 0.898589
-0.00269955 0.230599 0.967192
0.00207473 0.096958 0.98186
-0.00095883 0.506006 0.867456
-0.000530288 0.760109 0.344269
-9.84222e-06 1.1546 0
0.000305042 0.473407 0.905665
-0.0105596 1.16019 0
0.000967689 0.297153 0.899065
0.00102136 0.649656 0.803703
-0.00263862 0.510978 0.845349
0.00165851 0.282682 0.361374
-0.000664301 0.187484 0.957458
0.000447273 0.83826 0.67662
-0.000259832 0.885192 0.52483
0.000654951 0.711849 0.499254
-0.0109799 1.12065 0
2.02358e-05 0 1
0.00230913 0.0883495 0.113352
-0.00333031 0.150593 0.96816
-0.00110407 0.427427 0.933601
0.0407004 0.93493 0.38252
0.00156067 0.333217 0.945806
-8.59052e-05 0.192773 0.972079
-0.003044 0.646652 0.796471
-2.7895e-05 0.482125 0.908304
-0.000501372 0.511669 0.879121
0 0 1
0.000181019 0.250554 0.955452
0.04088 0.902406 0.175409
0.000315078 0.98142 0.711696
-0.00024458 0.86702 0.835072
0.00181685 0.119184 0.892251
0 0 1
0.0581864 0.243973 0.540889
0.00251663 0.879644 0.0524078
0.0546911 0.577771 0.0641031
0.0378423 0.817227 0.320195
0.000814497 0.285276 0.9388
-0.00101059 0.415489 0.914242
-0.000222489 0.121417 0.971446
0 0 1
-0.000689648 0.0304898 0.973793
0.00429534 0.892555 0.495046
0.00117175 0.839095 0.59375
-0.0111466 0.55756 0.88151
0.00170387 0.76845 0.715518
-0.00915033 0.785442 0
-0.00897454 0.743343 0.82537
-0.0022551 0.459064 0.672792
0.00188009 0.444257 0.684592
0.00161429 0.0657153 0.931815
0 0 1
0.00444578 0.0172909 0.982758
0.00479171 0.622591 0.829988
-0.039837 0.234774 0.92535
0 0 1
-0.0034647 0.228865 0.963777
-0.0563556 0.351865 0.386994
0.000821806 0.148163 0.980493
-0.00217357 0.328645 0.326765
-0.00176766 0.84852 0.844464
-0.00146195 0.738262 0.721242
-0.0186548 0.690869 0.626193
-0.0175841 0.675102 0.689703
-0.0259938 0.859554 0.0116842
-0.00298404 0.410263 0.916054
-0.00166746 0.311585 0.919569
-0.00190946 0.260215 0.912173
-0.000572637 0.176544 0.978452
0 0 1
-0.00268507 0.803161 0.83579
-0.00403183 1.10564 0.0569063
-0.0328065 0.601324 0.702937
-0.00155813 0.243359 0.964272
-0.0011923 0.325761 0.935906
-6.84559e-05 0.105587 0.972109
0 0 1
-0.00101032 0.670119 0.868374
-0.00148907 0.470043 0
-0.00017748 0.568992 0.842872
-0.0031214 0.452309 0.47058
-0.00222888 0.384337 0.915689
0.0346879 0.654593 0.534439
-0.00336877 0.691538 0.675225
-0.00018397 0.365902 0.909352
0.0396597 0.947324 0.171052
-0.0308476 0.829543 0.129409
-0.030472 0.554973 0.627015
0.0276632 0.920799 0.337037
0.00412223 0.856116 0.6465
0.0397585 0.706392 0.194977
0.0270595 0.662728 0.868548
0.0396181 0.67194 0.593664
0.0384707 0.0864754 0.988373
0.00881039 0.205445 0
0.00298816 0.206537 0.849782
0.00664254 0.350717 0.868164
0 0 1
0.071904 0.775082 0.0240115
0.0211516 0.447618 0.871308
0.0220155 0.413308 0.88984
0 0 1
-0.000233002 0.359862 0.906436
0.0222309 0.30464 0.924593
-0.000972465 0.44838 0.608859
-0.00218436 0.0760939 0.970208
0 0 1
-0.000617586 0.146919 0.965015
-3.24026e-05 0.56043 0.901904
0.000802256 0.640534 0.773084
-0.000905037 0.658013 0.415579
0.000635475 0.155747 0.979858
0 0 1
-0.000992812 1.0656 0.0776844
0.0407865 0.913351 0.509923
-5.15282e-05 0.99562 0.0236062
-0.000468932 0.453984 0.738119
0.00241835 0.231313 0.959607
-0.000848211 0.114528 0.975114
0 0 1
0.00048241 0.206163 0.966717
0.000775069 0.664405 0.882119
0.033474 0.456921 0.494485
0.000283688 0.405133 0.858639
0.000762679 0.125779 0.987508
0 0 1
4.84288e-07 0.0497637 0.986188
0.00319719 0.402817 0.899049
0.000443444 0.502889 0.590964
0.00167174 0.799235 0.705248
0 0 1
-0.000562407 0.0730933 0.98148
0.00056053 0.186067 0.948169
-0.00123139 0.595121 0.844919
-0.00115594 0.753094 0.623473
-0.00164553 0.40523 0.893526
0.0914121 0.476677 0.358219
-0.000648536 0.67505 0.840407
-0.00153882 0.706153 0.211507
-0.00282302 0.431723 0.917932
-0.000359185 0.188082 0.926091
-0.00222903 0.679324 0.818335
0.00129417 0.291969 0.931439
-0.0337771 0.678901 0.0119686
-0.0332623 0.634347 0.384536
-9.46969e-06 0 1
0.000943623 0.16851 0.978349
0.001795 0.116202 0.962885
0.0023326 0.120449 0.963925
-0.00017859 0.36745 0.926421
0 0 1
-0.000793204 0.193149 0.860864
0.000275522 0.368824 0.897959
-0.0168151 0.883691 0.718454
-0.00258788 1.14341 0.148994
-0.000384122 0.895178 0.669474
-0.00203891 0.629366 0.0878639
0.00104522 0.740255 0.212389
-0.000490941 1.04154 0.0974509
-0.000203364 0.815047 0.774446
-0.00214492 0.797497 0.579913
-0.000872873 0.78991 0.839618
0.0392792 0.140308 0.351183
0.000344582 0.191603 0.968078
0.00123013 0.359232 0.0768951
0 0 1
-0.0021351 0.0459222 0.926243
0.0500146 0.355451 0.20633
-0.000604056 0.646221 0.844803
0.0287835 0.989631 0.115871
0.0017101 0.468166 0.90986
-0.00181313 0.253165 0.95467
0 0 1
0.000411592 0.15193 0.971636
0.00187145 0.14202 0.982106
-0.000684939 1.04917 0.020576
0.0277394 0.782789 0.669811
0.0270495 0.81709 0.648672
-0.0208668 0.37677 0.784165
0.00099346 1.01453 0.157576
-0.000840373 0.445626 0.893193
-0.0210544 1.03033 0.102406
-0.0227902 0.459977 0.80266
-0.0227007 0.772926 0.0379527
-0.0215553 0.826428 0.0669983
-0.0201084 0.825046 0.474824
0 0 0.813188
0.010483 0.254728 0.411804
0.00213069 0.806514 0.32316
0.0109893 0.9837 0.361726
0.00129534 0.165022 0.976128
0 0 1
0.000920966 0.152512 0.960431
0 0 1
-0.025466 0.207028 0.946076
-0.0104139 0.358815 0.928946
0.01864 0.407847 0.34712
0.000544876 1.10062 0.199277
0.0186999 0.486568 0.757172
-0.00989554 0.50032 0.541534
-5.55664e-05 0.725193 0.0330584
0.00040555 0.66668 0.779068
0.000373162 0.156884 0.907212
-0.00071913 0.119782 0.874464
0 0 0.97434
-0.00046967 0.157633 0.971803
0.00106595 0.29049 0.897429
0.00072927 0.279896 0.927911
-0.00126215 0.951294 0.281872
6.66901e-05 0.833151 0.758152
-0.0100206 1.11153 0.0176609
-0.000805616 0.516331 0.889722
0.0320126 0.255927 0.870877
-0.000538312 0.311018 0.941833
0.0316037 0.696421 0.0451877
0.0227743 0.255521 0.958329
0 0 1
0 0 1
-0.000853106 0.162774 0.97377
-0.00234599 0.882608 0.497778
0.0358932 1.09048 0.0114823
0.00052429 0.259747 0.867027
-0.00166133 0.121372 0.971128
0.0368571 0.899593 0.333149
-0.00413899 0.650736 0.461176
-0.00263356 0.714955 0.111999
0.000168413 0.218738 0.920009
0.000572763 0.287124 0.883788
0 0 1
0.00163675 0.195563 0.970296
-0.000663117 0.223824 0
0.00134478 0.468626 0.757912
-0.000609942 1.15907 0.069462
-0.00145661 0.5127 0.116411
-0.000856847 0.637069 0.87265
-0.000206001 0.907306 0.481223
8.2776e-06 0.752289 0.151379
-0.0013729 1.22601 0.0282972
0.00111588 0.318959 0.889849
0 0 1
-0.0424157 0.719043 0.105627
-0.00156488 1.06763 0.0804767
